205003
378959970 529648948
749690832 822588800
540050586 871525448
944080809 980194882
823649052 867939549
385019826 894362293
288436000 736991377
413763522 985978852
195435356 825628557
555630504 582831707
530488891 966760950
984282745 990564142
197093575 550635565
854106414 868887975
828577806 906648756
853740219 862458458
489182586 687960186
48639569 850897250
147734400 638367567
537508846 746612234
817416953 853907026
188867839 604887148
277045363 656619211
10708959 400714939
807063419 960647001
724587233 875074788
653421456 950244976
428154027 848050629
258210834 986607564
606352733 797630239
58747099 219285299
665477065 973291908
485135927 765337121
532227394 871303275
713112382 959792294
218878435 662312693
350032065 450962783
593808369 618671759
840238809 843779402
843458357 855548513
963809198 963986428
308002120 340744481
16250343 933721254
886108005 906547764
436449907 795486467
237427081 744846048
902825525 934495558
587718212 955811153
292618216 409411310
155369977 291741645
588319202 824765585
954454428 999210934
933271169 959095627
41182797 332856108
543175482 960152458
298970568 350579381
61854394 516936526
485353774 784413390
360688186 644685380
35800429 397780945
876425197 940498333
47213291 684200230
585958160 773941028
428375373 861471867
922602574 968094597
574363914 944417547
84087425 263830851
249552878 571078225
612726439 620847319
621490000 990604640
898014014 906207815
250162788 880544140
224920764 644842985
931459626 997209108
373331757 897638485
793519182 840360322
770512405 785192058
418001446 935262190
884307779 983006000
241844092 406376516
959290829 995253115
765187252 932859359
34880506 246371296
68546593 738476152
338994433 439145368
686188396 985453135
37699496 152544381
431507304 869928577
169960605 613011801
690486241 730249076
136605851 222276728
743636910 904609413
883644412 951269610
209099134 717166608
572083066 672947413
241837968 690486868
730258627 791084900
846912357 859814607
55949636 100772004
935177901 939335809
95148992 896541469
915310644 928351978
962425741 995919346
566506601 654833024
507336955 817572968
926684631 953147180
867900547 903489517
248063919 895703179
822219238 953108103
565013659 747699356
150500132 885789659
634151756 912893859
576236438 631195702
607335894 655934035
975231588 985502400
220020878 563824819
887037912 972996846
151147667 252038463
521647939 547218117
547408041 726491533
56007011 982516229
283687414 922182615
110641196 739756516
462941364 946139477
720628747 927415824
605118024 750769387
274210301 654790243
319723008 354724379
761876352 909910967
619518917 809603947
813685635 870205509
109115291 564360947
268417948 359793043
239351023 345841384
860917852 875412171
292604455 890485439
706453203 959969295
640373396 889460449
538296110 664404975
396638609 457925813
579209977 851564654
10199288 939460439
369920475 698473227
389435189 829086944
589123762 868987266
960739103 976732364
293445694 486477800
280619542 988846309
933840487 962089971
831831898 917222401
226935513 900145627
766690478 881677322
162132305 387804431
430228436 554597599
361261380 423595635
939928594 959595297
203701501 271925318
747387748 960709154
301324220 766264324
701532254 863032900
76033344 753613870
623227032 978982357
184164590 308588901
597148738 925199361
282022713 864051319
297754868 707520975
444419009 954350855
25461361 792456855
344941079 620177324
890150170 906020017
972104786 978655079
47259823 569766704
397634018 612778371
306570845 603069535
827573243 846449256
575688458 776974870
987785010 994477397
370321690 982428200
11860215 620524933
334963023 434638444
485712463 704227009
298989068 451023440
744096352 954081897
101883633 789519000
651211810 891684733
639393908 969269543
341181797 445672455
634821082 949332853
167302346 471003557
964151960 980567378
643752613 742389635
200602771 710922630
627697031 938325599
445951978 510918668
808507931 872611514
44042014 871486948
518713761 584182777
780580025 843414505
381411836 966241326
405426144 462612072
609477405 632789743
485844061 658192703
163857201 960299092
875607897 911171230
657018809 705919299
523536863 708633381
132568858 759323233
571133904 712865324
508407215 911461813
202921765 682541826
140287387 905936199
20635451 924794920
916886891 961557522
247515594 889215586
171381954 485454811
365393988 904241915
849610321 930281352
610508872 679711904
323197472 794492871
512823620 987192062
