100000 10 10
1 173831841
7 963695093
8 328674333
2 827986439
1 985163733
5 921469777
4 409476416
6 96397490
6 478268223
3 42494190
4 45054588
6 579963092
8 602024366
8 98352464
1 483539685
6 484437040
4 464408660
3 174475048
5 255620498
2 921005195
4 866653425
8 786100659
7 926262283
8 330255501
6 267210765
3 694009761
3 643185309
1 387416340
1 79183752
6 153590708
6 845751169
8 688853438
4 462558120
3 73501397
3 719524411
8 678543564
6 248363881
5 668234627
8 105025841
5 443976372
4 935687151
4 883279138
1 700398007
3 688884230
8 132637835
6 555355422
3 554277937
5 323040267
8 370519645
8 464027227
1 932261094
4 250851605
4 490140689
6 208627646
3 57619871
8 187808337
4 588916094
1 839743730
6 437711362
3 32694775
4 110624266
6 229446181
1 957354223
1 971721250
7 239329968
8 508459560
7 12715972
6 681026711
8 257941485
5 416422778
5 11018551
4 916279318
1 299570525
1 303187912
2 486571572
7 323089874
7 222983381
2 215602789
8 445170713
1 404205715
1 163292264
1 981700802
7 206502350
4 262593826
2 970544565
3 470885733
2 812521070
2 792373237
4 847099523
2 702146901
1 784593765
6 640018825
3 884123282
2 837660105
7 978073862
1 489780487
2 809607905
6 738216008
6 255785810
8 740473353
7 307994152
8 997529811
5 607136271
2 621342299
2 976963095
8 918688979
8 848146845
2 838231873
4 493394867
2 824673605
8 829462951
6 982039486
6 998068676
7 267709295
8 893184216
2 546879875
2 533359272
5 942583745
2 592381544
7 202896722
8 568411787
2 90237518
5 190406901
5 784115003
3 279211821
2 642551791
6 660638855
5 71668709
5 207702027
7 977443053
3 584093512
2 841794864
6 185429338
1 241976369
3 364958076
7 505768667
1 396988981
7 357547666
2 402160230
8 467498767
1 416777551
2 440498527
4 18044987
8 56515727
5 160712565
2 50981070
6 99701800
5 18271645
2 396833207
6 707518116
2 648288477
4 533508465
2 941082065
1 728853867
7 776517156
4 326385236
7 910403153
3 202601085
2 275993489
7 974510866
4 613310737
2 824120403
6 453138172
6 78164925
2 72922926
8 366063965
6 309391729
7 111207562
2 996330143
5 608726494
1 23819820
6 105753605
5 900926554
2 971901184
2 37766254
6 884512448
4 144376076
3 441909030
4 502019949
6 895402699
2 593722480
4 73160543
1 460496108
5 791428597
5 769527916
5 746625162
6 412891391
8 415582446
8 766770603
8 674499990
8 315233728
6 96009275
5 848285264
7 627953371
3 275889353
2 15134541
6 608882883
3 923789313
2 378126833
1 690607909
7 188979180
8 756751947
3 350269009
6 115998262
4 936508841
1 655317641
6 480488231
6 166260540
8 226344351
1 876869220
8 212309830
4 960978694
8 102148306
6 151492175
8 206710808
7 842815453
4 260539249
1 242689560
6 946457571
7 476029812
2 206932654
4 947968330
3 731538957
5 580444491
8 658985588
3 718727641
1 636847827
4 989943495
4 552630879
8 411327624
1 47162627
4 165600951
4 852482935
1 472483926
7 702173755
8 537415401
5 339844500
3 900132381
3 733287074
1 118358673
5 45267958
6 84057931
6 511515794
7 144249557
6 155303792
7 619759409
7 584681878
7 97729657
2 856113533
5 835235164
3 277452264
1 171247449
8 237167693
3 380928606
3 999007360
3 69420925
6 280926440
1 887371227
7 876421531
1 355861006
7 700437351
1 276544389
3 428774540
7 307461221
5 222699232
1 376288421
1 422765162
5 136156858
3 341511357
6 293236260
7 155409012
4 201320507
2 515648384
7 919556802
5 555130396
4 208563452
1 337506184
4 192540732
7 596467278
1 205383940
8 427678759
5 775106977
5 331308303
2 453356505
1 413801598
2 409913699
3 198518309
8 813367147
7 649229010
1 335059487
6 222375339
1 100611890
1 468811123
3 630737970
4 791444428
8 143265068
3 545600932
2 948348905
2 379100765
7 111306818
3 581966138
1 231722058
2 751490266
7 220730860
8 406822587
1 578673751
6 436567170
2 805741649
7 597990413
3 737386797
2 137541161
8 130635850
2 426976572
5 139330092
5 573797191
1 651807467
7 493058767
1 59755973
1 853197560
8 421375821
7 701085705
8 244591651
2 918931497
8 618416464
5 863360847
3 204745367
5 652922523
8 296381086
8 832761323
3 436784117
2 410337229
8 652986419
3 858345328
7 612365383
2 76273988
6 60027250
7 5829977
5 70994043
6 218623810
1 519111653
1 76085438
2 514922500
2 30674057
7 955245577
7 70310287
2 469708481
5 559870300
6 783211433
6 580577657
7 502102764
8 486280302
3 489771593
1 832841272
5 706722145
8 587502062
6 117189514
4 731989921
3 223052286
6 286899449
5 656815264
4 689310463
2 385543235
1 853974476
3 655282411
2 509492809
5 642110338
4 575932173
6 671558799
7 126142829
7 483060582
7 252394515
3 324344796
6 693220426
2 7131395
5 675242635
3 987763199
6 321905733
4 280451759
3 766259861
8 36610694
1 773102529
4 338664777
2 440093444
1 264486663
3 61992013
2 641471152
1 701323440
4 92113284
8 862930365
1 157021359
8 718616484
2 607960727
2 792125227
5 930310976
7 847610539
8 853249226
8 425496226
2 536828668
1 608147862
7 505809883
4 269658975
8 993833945
4 480456888
6 266186595
7 305899525
7 912002403
7 771941977
7 718989323
1 801963802
3 633794147
3 598457006
7 327262620
1 264902493
5 80452371
8 439610370
3 98005584
8 736173569
3 85683168
2 624307871
2 192986033
8 895877232
1 36772344
2 955906196
8 344408562
6 58312899
3 234739778
5 415142315
1 113500325
5 671181476
2 860235996
4 392981125
4 36792122
1 911030444
4 277021518
5 450825160
7 674949426
4 933478796
2 464539905
8 130271855
5 46028615
2 752845049
6 102233448
7 704044133
6 561765592
1 995411593
6 411875885
4 203438956
4 785065871
6 160312140
1 549565100
2 999920804
1 653050244
3 63340249
3 275717527
3 425614700
8 687174829
1 508268184
2 399390564
4 88344217
3 677377065
7 699043708
6 292519145
1 782149811
4 148176545
4 534755234
3 202461779
4 432335023
4 484483373
4 575875341
8 79272769
3 41054737
1 560638405
2 720125893
4 345754851
5 600930886
2 217676215
7 328591291
2 224396443
7 26301890
1 918722836
3 19163888
7 125517754
5 503394581
4 883853264
4 87525083
3 183252532
7 282994189
1 128883177
2 138079003
2 230973711
3 443227715
2 128754818
6 733407451
3 443249490
3 243773845
3 624439557
1 947431616
8 157357403
7 504031720
1 672274275
6 187684362
3 395026150
3 339472074
1 430675334
3 416628959
4 988464296
7 378959704
3 967318143
1 77795871
5 607742677
8 78948341
5 269030210
1 65633130
2 54560922
2 270862516
6 124436647
2 473279058
2 797467934
5 561456975
7 652011320
7 885334875
6 262726774
1 128474069
1 608979266
8 14563751
2 976351355
4 811714088
8 782204581
4 899317619
7 937744180
1 538286795
5 925945226
2 761787503
3 845990240
7 159658448
6 473811389
3 262661032
8 58587897
3 387805708
8 634515528
8 248757179
7 708948394
2 285584558
4 90750284
5 547249200
8 736151984
3 315016566
7 632279893
5 294952409
8 770222954
2 417634384
1 54766539
8 890793637
8 54255919
5 363929234
4 83900065
6 452799751
6 589688423
8 58847813
8 95740635
1 450662763
1 201775529
4 14198303
6 934460805
6 592613749
4 822375694
6 163242163
3 108709095
6 360672942
3 574315667
2 4929685
2 129684033
5 94351432
2 720813547
3 702913211
1 378636325
6 266488445
4 841439888
3 748118255
1 522193247
7 936890569
2 568714992
7 910347783
3 830645426
3 99174445
1 178311331
3 771454853
1 92339999
6 110451332
7 52252406
1 207285248
4 823648767
4 994554289
3 770163501
4 742966034
3 172271678
6 507466869
5 938641664
1 121754604
7 128683435
2 594036722
8 38670168
4 780239469
4 479920109
6 968712201
1 292577403
7 53895710
6 111433893
5 505327725
6 92838955
5 970890910
7 19745743
6 890403826
5 186940345
8 878800837
2 281593601
8 621743881
6 451352806
2 519438688
7 468740454
3 356192416
5 96223266
8 186808999
8 348109118
5 889628961
5 959423741
4 860552573
7 84619272
2 323343720
2 28794236
5 688003844
2 284070309
7 601434831
6 153607116
6 261520655
3 376353805
1 155364375
8 504725624
3 134474522
3 297414649
5 36712968
3 911410446
8 827094943
2 60280148
8 570841521
3 822416881
1 502898886
4 722236991
6 94554889
8 317135177
7 758810634
4 218670715
2 469755366
6 596845288
1 730899860
7 154868865
5 545003125
5 477168620
2 391926313
7 719427522
3 534008907
1 654164272
3 315749775
3 106740551
2 739417563
8 502810937
3 235652527
7 757518583
6 652207554
8 708670497
7 379027216
4 351973931
1 748899467
5 998173844
1 846994787
6 564559404
2 849070807
2 395445243
6 834379112
2 282749578
1 805189592
2 621975739
7 917486530
6 496707936
7 465523297
2 14060493
4 56527517
7 68388009
8 989211392
4 611039066
3 380765680
3 520400754
8 825357093
8 513700637
7 912402970
8 625343150
6 173562681
2 138472054
6 297164601
6 265236972
6 90421243
2 433815883
2 303886261
2 445598160
8 875841599
3 790179606
3 338275079
4 272101272
1 985731019
2 685133321
8 432146330
4 902736962
4 591792400
2 953505028
5 701084504
2 889309098
3 821118330
4 234877319
1 618262921
2 87984354
2 117406858
1 598724077
6 805527459
8 599944535
5 387686660
6 945156273
1 221745274
4 470802879
6 996096174
3 158769915
6 848601939
7 677771592
6 583511388
5 884565113
7 329058161
2 309063979
1 410683400
8 152697156
5 188783544
7 313357548
8 783720145
5 936753002
4 907208277
5 142426736
1 17064962
6 237431459
2 901579003
2 508699952
1 908923398
4 112737901
2 284958184
1 320133607
5 61641799
5 263170112
7 84040263
6 102972584
6 768618674
4 100964017
7 342376313
2 146817003
6 791288140
7 698610155
2 49313669
4 127788619
1 459324793
1 526766132
4 468588629
8 829530512
6 274954230
6 474482825
3 929832603
3 451235442
1 330830369
1 246725646
1 155846984
1 276639535
7 201983619
2 656231036
6 284503088
7 248213831
8 415937150
7 623853604
2 779506541
5 219940407
1 979647352
7 741516005
8 981392910
1 655597536
5 508842769
6 560146365
7 953810613
5 574148850
7 868292018
5 423206951
2 316593165
6 339907050
1 337518917
8 940137483
6 247629104
4 963547601
5 126731386
6 670721536
6 539769169
5 217493585
8 477028952
8 365456597
7 385012947
2 999510828
1 989381281
3 667444644
2 404701954
5 12783812
7 399839846
5 118533003
1 928829212
3 787797766
1 582086375
4 498171783
7 307269751
3 107361378
2 30706534
7 537763995
2 339563185
4 969279830
6 968821347
5 857238609
5 33678836
6 142173524
6 636789975
2 548253701
6 29445129
5 875455876
7 690675367
4 201219940
1 590821861
3 766169099
1 525783665
7 110226295
1 727955370
6 277439511
7 932216693
8 854767051
3 121906163
7 551595283
4 518252419
4 378282074
6 128068244
3 901075503
7 769050601
1 582069000
3 922860503
2 784157803
8 844604327
7 856874086
6 603088141
4 764741673
1 170765125
6 396950396
5 945576830
1 801990139
6 207496918
6 645032414
2 754959432
7 157072940
2 910906443
8 672929091
5 184606899
4 795157808
5 753558589
1 892073390
6 811861627
4 485287817
1 739110367
5 759479152
4 813417996
2 637285050
1 677688589
8 734537862
3 262724517
8 533541931
7 336739984
7 978584689
8 135920865
4 529392032
5 809122865
3 858272102
5 864515909
2 346091087
4 301014395
6 200160007
2 659633694
8 740362149
4 202690590
7 399678648
1 280305361
3 833109231
6 608665463
1 529762999
8 792103133
1 502399665
8 848072776
3 335496821
1 462694409
5 22149786
6 325807080
4 754389936
7 81308377
4 304756688
2 216624927
4 562194361
4 758550163
8 642921557
2 16091058
2 442955396
2 392490018
6 720076130
4 399816999
6 9336223
3 960628092
3 44884889
2 878474410
2 569325312
2 995680559
6 575267915
4 362178819
8 488985865
8 9567280
1 518907777
5 410044860
2 418047163
4 910063949
6 69357936
8 894023028
6 845449775
1 137413528
7 543293447
7 243434732
2 827971909
3 853450790
7 849823375
4 368739345
6 93932028
6 213241142
1 792759258
4 232337075
3 211904658
3 487182541
3 231716256
8 71261818
5 706474819
7 702820907
5 953098849
3 993779730
7 772209617
7 123848640
8 282549051
1 639824854
7 529662358
6 17510725
8 386200932
6 442513423
7 284951625
6 212251272
1 976962331
8 54987317
8 261741544
4 814619698
5 752197312
5 161759705
5 506846705
4 487155092
7 426502109
5 927252367
3 74094055
3 992712672
5 508438070
1 398484103
1 543651868
1 253066869
8 58979549
5 127977606
3 117231544
3 700941651
6 118772186
7 713262159
3 666351144
1 162489937
1 653141321
6 130344764
4 818960828
5 16936205
2 561824732
7 222472019
8 761937852
7 427253236
8 591380593
2 63924450
4 128119928
2 927672261
5 587882814
3 619302540
1 506775432
6 975320680
4 58936695
8 478762037
5 649820888
6 439096817
6 544404937
7 983554737
2 845805534
3 136607402
7 501552185
4 192024919
3 510414114
8 234301185
